ID,question,facts,results,precision,recall,F-score,,,
10184,"['Count the units garrisoned at Arlington County, Virginia.']","['http://dbpedia.org/ontology/garrison,http://dbpedia.org/ontology/MilitaryUnit,']",[' [        "http://dbpedia.org/ontology/garrison"    ]'],['1.0'],['1.0'],,,,
10185,['List all the co-founders of the non for profit which have founding member as David pressman ?'],"['http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/ontology/Non-ProfitOrganisation,']","[' [        ""http://dbpedia.org/ontology/successor"",         ""http://dbpedia.org/ontology/activeYearsStartDate""    ]']",['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10193,['Who coached the marquet golden eagels during 2013'],"['http://dbpedia.org/ontology/coach,']",[],,,,,,
10194,['Is Tea the main ingredient of Lahpet?'],"['http://dbpedia.org/property/mainIngredient,']",[],,,,,,
10195,['Which tenant of New Sanno Hotel is the military branch of the Gary Holder-Winfield ?'],"['http://dbpedia.org/ontology/tenant,http://dbpedia.org/ontology/militaryBranch,']","[' [        ""http://dbpedia.org/ontology/tenant"",         ""http://dbpedia.org/ontology/militaryBranch""    ]']",['1.0'],['1.0'],,,,
10196,['How many destinations are covered by the airlines which also serves Europe ?'],"['http://dbpedia.org/property/destinations,http://dbpedia.org/property/destinations,']",[],,,,,,
10197,['How many famous people are born in Long Island?'],"['http://dbpedia.org/ontology/birthPlace,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10199,['What are the movies whose cinematographer is Gregg Toland?'],"['http://dbpedia.org/ontology/cinematography,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/director"    ]'],['0.5'],['1.0'],,,,
10200,['Who is the person who are on the board of Freedom of the City?'],"['http://dbpedia.org/ontology/board,http://dbpedia.org/ontology/Person,']",[' [        "http://dbpedia.org/ontology/board"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10203,['List the ingredient of Blodpalt ?'],"['http://dbpedia.org/ontology/ingredient,']",[' [        "http://dbpedia.org/ontology/ingredient"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10205,['Who is the performer of Bengali in Platforms ?'],"['http://dbpedia.org/ontology/artist,']",[' [        "http://purl.org/dc/terms/subject"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10207,['What are some fictional characters whose voice is in the peanuts movie?'],"['http://dbpedia.org/ontology/voice,']",[' [        "http://dbpedia.org/ontology/voice"    ]'],['1.0'],['1.0'],,,,
10208,['What is the total number of other tenant of the stadia whose one of the tenant is Raptors 905?'],"['http://dbpedia.org/ontology/tenant,http://dbpedia.org/ontology/tenant,']",[' [        "http://dbpedia.org/ontology/tenant"    ]'],['1.0'],['1.0'],,,,
10209,['In how many places have Irishmen died?'],"['http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/Location,']","[' [        ""http://dbpedia.org/property/foundedPlace"",         ""http://dbpedia.org/property/populationRank""    ]']",['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10215,['What team has  players  born in Dominican Republic ?'],"['http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/team,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
10217,"['What cities does the river goes through, whose tributary is the little black river in Arkansas?']","['http://dbpedia.org/ontology/leftTributary,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/River,']",[' [        "http://dbpedia.org/ontology/leftTributary"    ]'],['1.0'],['1.0'],,,,
10218,['How many other characters are there of the plays which has a  characters name Joker (comics) ?'],"['http://dbpedia.org/property/characters,http://dbpedia.org/property/characters,']",[],,,,,,
10219,['For how many other teams have the former players of Boston Bruins played?'],"['http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/property/playedFor,http://dbpedia.org/ontology/SportsTeam,']",[' [        "http://dbpedia.org/ontology/team"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10221,['Who is the author of Karakuri Dji Ultimo ?'],"['http://dbpedia.org/ontology/author,']",[],,,10221,['Who is the author of Karakuri Dji Ultimo ?'],"['http://dbpedia.org/property/author,']",[]
10222,['Was the  2d Command and Control Squadron barracked in Colorado?'],"['http://dbpedia.org/ontology/garrison,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
10223,"['Who is the founder of Hohenau, Paraguay?']","['http://dbpedia.org/ontology/founder,']",[' [        "http://dbpedia.org/ontology/founder"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10225,['Count the number teams which have  former ice hockey players which also included American Hockey League ?'],"['http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/ontology/formerTeam,']",[' [        "http://dbpedia.org/ontology/formerTeam"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10228,['Which political figures were awarded Screen Actors Guild Life Achievement Award?'],"['http://dbpedia.org/ontology/award,']",[' [        "http://dbpedia.org/ontology/award"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10231,['How many different layouts do cars designed by Oliver Boulay have?'],"['http://dbpedia.org/property/designer,http://dbpedia.org/ontology/layout,']",[],,,,,,
,,,,,,,,,
10233,["How many other Guests are there of the television episodes whose Guests is Brian d'Arcy James ?"],"['http://dbpedia.org/property/guests,http://dbpedia.org/property/guests,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
10236,['How many mammals are in the Chordate phylum?'],"['http://dbpedia.org/property/phylum,http://dbpedia.org/ontology/Mammal,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
10239,['Name the species of Southwest African lion ?'],"['http://dbpedia.org/ontology/species,']",[' [        "http://dbpedia.org/ontology/species"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10245,['Is Mike Babcock the head coach of Toronto Maple Leafs?'],"['http://dbpedia.org/property/headCoach,']",[],,,,,,
,,,,,,,,,
10247,['What honours did Reigh Count receive?'],"['http://dbpedia.org/ontology/honours,']",[' [        "http://dbpedia.org/ontology/honours"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10253,['Who is the fictional character whose relative is Vestigial Peter?'],"['http://dbpedia.org/ontology/relative,http://dbpedia.org/ontology/FictionalCharacter,']",[' [        "http://dbpedia.org/ontology/relative"    ]'],['1.0'],['1.0'],,,,
10254,['What are a few molluscas whose family is Buccinidae?'],"['http://dbpedia.org/ontology/family,http://dbpedia.org/ontology/Mollusca,']",[' [        "http://dbpedia.org/ontology/family"    ]'],['1.0'],['1.0'],,,,
10255,['What type of government is elected in Kumta?'],"['http://dbpedia.org/ontology/governmentType,']",[' [        "http://dbpedia.org/ontology/type"    ]'],['0.0'],['0.0'],,,,
10256,['What is the television show whose subsequent work is Crusade (TV series) and developed by  J. Michael Straczynski?'],"['http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/ontology/subsequentWork"",         ""http://dbpedia.org/ontology/developer""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10259,['Who is the performer of the album whose subsequent work is Willie Nelson and Family ?'],"['http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/artist,']","[' [        ""http://dbpedia.org/ontology/subsequentWork"",         ""http://dbpedia.org/property/type""    ]']",['0.5'],['0.5'],,,,
10260,['Name the debut team of Dan Otero ?'],"['http://dbpedia.org/ontology/debutTeam,']",[' [        "http://dbpedia.org/ontology/debutTeam"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10263,['Count the total number of software whose programming language is C++ and operating system is Microsoft Windows?'],"['http://dbpedia.org/property/programmingLanguage,http://dbpedia.org/ontology/operatingSystem,']",[' [        "http://dbpedia.org/property/language"    ]'],['0.0'],['0.0'],,,,
10264,['How many albums were released under the Victor Entertainment label?'],"['http://dbpedia.org/property/label,http://dbpedia.org/ontology/Album,']",[' [        "http://dbpedia.org/property/label"    ]'],['1.0'],['1.0'],,,,
10265,['Does NOAAS Davidson (S 331) have a homeport in Seattle?'],"['http://dbpedia.org/ontology/homeport,']",[' [        "http://dbpedia.org/ontology/homeport"    ]'],['1.0'],['1.0'],,,,
10266,['Which company owns Evraz ?'],"['http://dbpedia.org/ontology/owningCompany,']",[' [        "http://dbpedia.org/ontology/owningCompany"    ]'],['1.0'],['1.0'],,,,
10267,['Who is the leader of Panki block ?'],"['http://dbpedia.org/ontology/leaderName,']",[' [        "http://dbpedia.org/ontology/region"    ]'],['0.0'],['0.0'],,,,
10268,['Name the species of Liger ?'],"['http://dbpedia.org/ontology/species,']",[' [        "http://dbpedia.org/ontology/species"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10270,['Which television shows has sound format as 5.1 surround?'],"['http://dbpedia.org/ontology/format,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/format"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10272,['Name the TV show whose opening theme is Gary Portnoy and the subsequent work is Frasier?'],"['http://dbpedia.org/ontology/openingTheme,http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/ontology/openingTheme"",         ""http://dbpedia.org/ontology/subsequentWork""    ]']",['1.0'],['1.0'],,,,
10273,['How many movies did Joel Schumacher direct?'],"['http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/director"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10275,['Who is the owner of Saumarez ?'],"['http://dbpedia.org/ontology/owner,']",[' [        "http://dbpedia.org/ontology/owner"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10277,['How many owners are there of things located in Alabama?'],"['http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/owner,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10279,['How many cities are around the sea into which the aegean sea flows?'],"['http://dbpedia.org/ontology/outflow,http://dbpedia.org/property/cities,http://dbpedia.org/ontology/Sea,']",[' [        "http://dbpedia.org/ontology/sea"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10284,['what awards have been giving to Muhammad Yunus?'],"['http://dbpedia.org/ontology/award,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
10285,['How many teams have LA kings players in them currently?'],"['http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/ontology/team,http://dbpedia.org/ontology/SportsTeam,']","[' [        ""http://dbpedia.org/ontology/team"",         ""http://dbpedia.org/property/team""    ]']",['0.5'],['0.5'],,,,
,,,,,,,,,
10287,['What is the region of Tom Perriello ?'],"['http://dbpedia.org/ontology/region,']",[' [        "http://dbpedia.org/ontology/region"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10289,['Is National Archaeological Museum (Florence) the museum of Chimera of Arezzo?'],"['http://dbpedia.org/property/museum,']",[],,,,,,
10290,['Who are the associate musical artists of Dalma Kovcs ?'],"['http://dbpedia.org/ontology/associatedMusicalArtist,']",[],,,,,,
,,,,,,,,,
10292,"['Give me all commanders which had an important role in both, the Battle of Fort Stephenson and Battle of the Thames?']","['http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/commander,']","[' [        ""http://dbpedia.org/ontology/commander"",         ""http://dbpedia.org/ontology/battle""    ]']",['1.0'],['1.0'],,,,
10293,['What is the commander of Battle of Brownstown ?'],"['http://dbpedia.org/ontology/commander,']",[' [        "http://dbpedia.org/ontology/commander"    ]'],['1.0'],['1.0'],,,,
10294,["What religion's politicians are in the Malaysian Chinese association?"],"['http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/Politician,']",[' [        "http://dbpedia.org/property/party"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
10296,['Who developed the programming languages designed by Rob Pike?'],"['http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/ProgrammingLanguage,']","[' [        ""http://dbpedia.org/ontology/spouse"",         ""http://dbpedia.org/ontology/designer""    ]']",['0.666666666667'],['1.0'],,,,
10297,['List down the prime ministers of Peter Thorneycroft ?'],"['http://dbpedia.org/ontology/primeMinister,']",[' [        "http://dbpedia.org/ontology/primeMinister"    ]'],['1.0'],['1.0'],,,,
10298,['list some companies founded by Jim Harris.'],"['http://dbpedia.org/ontology/foundedBy,']",[' [        "http://dbpedia.org/ontology/foundedBy"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10301,['How many writers worked on the album Main Course?'],"['http://dbpedia.org/property/album,http://dbpedia.org/property/writer,']",[' [        "http://dbpedia.org/ontology/album"    ]'],['0.5'],['1.0'],,,,
10302,['Count the number of shows whose creators are Jerry Seinfeld and Larry David?'],"['http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/creator,']",[' [        "http://dbpedia.org/ontology/creator"    ]'],['1.0'],['1.0'],,,,
10303,['How many broadcast area of the television stations exists whose broadcast area is Rodrigues ?'],"['http://dbpedia.org/property/broadcastArea,http://dbpedia.org/property/broadcastArea,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
10306,['Who founded the Not on our Watch NGO?'],"['http://dbpedia.org/ontology/foundedBy,']",[' [        "http://dbpedia.org/ontology/location"    ]'],['0.5'],['1.0'],,,,
10307,['Who first ascented a mountain of Mount Hoffmann ?'],"['http://dbpedia.org/ontology/firstAscentPerson,']",[' [        "http://dbpedia.org/property/wordnet_type"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10309,['In how many countries do the rivers start which end at the Caspian Sea?'],"['http://dbpedia.org/ontology/riverMouth,http://dbpedia.org/ontology/sourceCountry,http://dbpedia.org/ontology/Country,']",[' [        "http://dbpedia.org/ontology/country"    ]'],['0.0'],['0.0'],,,,
10310,['Who are the former partners of the figure skaters whose performance have been choreographed by Catarina Lindgren in the past?'],"['http://dbpedia.org/ontology/formerChoreographer,http://dbpedia.org/ontology/formerPartner,http://dbpedia.org/ontology/FigureSkater,']",[' [        "http://dbpedia.org/ontology/country"    ]'],['0.0'],['0.0'],,,,
10311,['Which holy things canonized John of Damascus?'],"['http://dbpedia.org/ontology/canonizedBy,']",[' [        "http://dbpedia.org/property/canonizedDate"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
10314,['Is Pixar Canada a subsidiary of Pixar?'],"['http://dbpedia.org/ontology/subsidiary,']",[' [        "http://dbpedia.org/ontology/subsidiary"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10317,['List the notable work of David Isaacs (writer)?'],"['http://dbpedia.org/ontology/notableWork,']",[' [        "http://dbpedia.org/ontology/notableWork"    ]'],['1.0'],['1.0'],,,,
10318,['Tirana is the largest city of which country?'],"['http://dbpedia.org/ontology/largestCity,http://dbpedia.org/ontology/Country,']",[' [        "http://dbpedia.org/property/city"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10320,['Was the Army Air Corps honored for the battle of Iraq?'],"['http://dbpedia.org/property/battleHonours,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
10323,['Is Truth prevails the national motto of Czechoslovakia?'],"['http://dbpedia.org/property/nationalMotto,']",[],,,,,,
